id_aluno,id_municipio,id_escola,alfabetizado,uf,regiao,rede,prob_alfabetizado,pred_alfabetizado
52056473,5210406,60041975,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056475,5210406,60041975,0,GO,Centro-Oeste,3,0.8400062552277712,1
52075186,5210406,60041975,1,GO,Centro-Oeste,3,0.8400062552277712,1
52056494,5210406,60041975,0,GO,Centro-Oeste,3,0.8400062552277712,1
52056428,5210406,60041975,1,GO,Centro-Oeste,3,0.8400062552277712,1
52062732,5217609,60042032,1,GO,Centro-Oeste,3,0.7362385751662761,1
52058042,5203302,60042084,0,GO,Centro-Oeste,3,0.6814301841973569,1
52058008,5203302,60042084,1,GO,Centro-Oeste,3,0.6814301841973569,1
52058054,5203302,60042084,1,GO,Centro-Oeste,3,0.6814301841973569,1
52058010,5203302,60042084,1,GO,Centro-Oeste,3,0.6814301841973569,1
52021199,5203559,60042103,1,GO,Centro-Oeste,3,0.6725858496093045,1
43027898,4301404,60036437,0,RS,Sul,2,0.6343413873633356,1
43027902,4301404,60036437,1,RS,Sul,2,0.6343413873633356,1
43003607,4301602,60036457,1,RS,Sul,3,0.5129456297376517,1
43003726,4301602,60036461,0,RS,Sul,2,0.5094816967562301,1
43028595,4321469,60037107,0,RS,Sul,3,0.45041585881264184,0
43028601,4321469,60037107,1,RS,Sul,3,0.45041585881264184,0
43028597,4321469,60037107,0,RS,Sul,3,0.45041585881264184,0
43028608,4321469,60037107,1,RS,Sul,3,0.45041585881264184,0
43023227,4312658,60037579,1,RS,Sul,3,0.5756766245543623,1
43038090,4312807,60037588,0,RS,Sul,3,0.5755586799023035,1
43038097,4312807,60037588,1,RS,Sul,3,0.5755586799023035,1
43082801,4319158,60038686,0,RS,Sul,2,0.4569308045282573,0
43082795,4319158,60038686,1,RS,Sul,2,0.4569308045282573,0
43094475,4321436,60038869,1,RS,Sul,3,0.4799883232886414,0
43104287,4323002,60039109,1,RS,Sul,3,0.467557613786118,0
43104257,4323002,60039109,0,RS,Sul,3,0.467557613786118,0
43104269,4323002,60039109,1,RS,Sul,3,0.467557613786118,0
43104291,4323002,60039109,1,RS,Sul,3,0.467557613786118,0
43104238,4323002,60039109,0,RS,Sul,3,0.467557613786118,0
43104285,4323002,60039109,0,RS,Sul,3,0.467557613786118,0
43028506,4310306,60039301,0,RS,Sul,3,0.46098908126774363,0
43028500,4310306,60039301,1,RS,Sul,3,0.46098908126774363,0
43025108,4316956,60039329,0,RS,Sul,3,0.5957821279401481,1
43097493,4319109,60039376,1,RS,Sul,3,0.61719700967475,1
43097499,4319109,60039376,0,RS,Sul,3,0.61719700967475,1
43097468,4319109,60039376,1,RS,Sul,3,0.61719700967475,1
43097498,4319109,60039376,0,RS,Sul,3,0.61719700967475,1
43097489,4319109,60039376,1,RS,Sul,3,0.61719700967475,1
43105101,4323002,60039502,1,RS,Sul,3,0.467557613786118,0
43105100,4323002,60039502,0,RS,Sul,3,0.467557613786118,0
43105124,4323002,60039502,0,RS,Sul,3,0.467557613786118,0
43029764,4313375,60036749,0,RS,Sul,3,0.501128865163586,1
43029750,4313375,60036749,1,RS,Sul,3,0.501128865163586,1
43029754,4313375,60036749,0,RS,Sul,3,0.501128865163586,1
43029743,4313375,60036749,0,RS,Sul,3,0.501128865163586,1
43103295,4323002,60039083,1,RS,Sul,3,0.467557613786118,0
43103306,4323002,60039083,0,RS,Sul,3,0.467557613786118,0
43103310,4323002,60039083,0,RS,Sul,3,0.467557613786118,0
43103313,4323002,60039083,1,RS,Sul,3,0.467557613786118,0
43103585,4323002,60039093,1,RS,Sul,3,0.467557613786118,0
43103610,4323002,60039093,0,RS,Sul,3,0.467557613786118,0
43103612,4323002,60039093,1,RS,Sul,3,0.467557613786118,0
43039813,4300208,60036337,1,RS,Sul,3,0.6066630997148633,1
43039812,4300208,60036337,1,RS,Sul,3,0.6066630997148633,1
43027855,4301404,60036435,1,RS,Sul,3,0.5770271551414405,1
43027852,4301404,60036435,0,RS,Sul,3,0.5770271551414405,1
43003526,4301602,60036452,0,RS,Sul,3,0.5129456297376517,1
43003530,4301602,60036452,1,RS,Sul,3,0.5129456297376517,1
43004521,4301602,60036472,1,RS,Sul,3,0.5129456297376517,1
43004735,4301602,60036480,0,RS,Sul,3,0.5129456297376517,1
43004733,4301602,60036480,0,RS,Sul,3,0.5129456297376517,1
43004741,4301602,60036480,0,RS,Sul,3,0.5129456297376517,1
43008293,4303004,60036607,0,RS,Sul,2,0.5569189101620912,1
43029593,4313375,60036746,1,RS,Sul,3,0.501128865163586,1
43029598,4313375,60036746,0,RS,Sul,3,0.501128865163586,1
43029589,4313375,60036746,1,RS,Sul,3,0.501128865163586,1
43029599,4313375,60036746,0,RS,Sul,3,0.501128865163586,1
43029595,4313375,60036746,1,RS,Sul,3,0.501128865163586,1
43029594,4313375,60036746,0,RS,Sul,3,0.501128865163586,1
43039897,4305009,60036850,1,RS,Sul,3,0.6474410956377017,1
43024257,4306403,60037028,1,RS,Sul,3,0.6316836367645625,1
43024263,4306403,60037028,0,RS,Sul,3,0.6316836367645625,1
43022959,4310009,60037377,0,RS,Sul,3,0.6371681463655003,1
43022949,4310009,60037377,1,RS,Sul,3,0.6371681463655003,1
43022956,4310009,60037377,1,RS,Sul,3,0.6371681463655003,1
43070033,4318507,60038589,0,RS,Sul,3,0.45200388582549467,0
43033075,4320503,60038788,1,RS,Sul,3,0.6087456660118129,1
43028981,4321006,60038822,0,RS,Sul,3,0.5720455744786935,1
43102521,4323002,60039064,0,RS,Sul,3,0.467557613786118,0
43102527,4323002,60039064,0,RS,Sul,3,0.467557613786118,0
43103414,4323002,60039089,0,RS,Sul,2,0.4639008408493212,0
43103418,4323002,60039089,0,RS,Sul,2,0.4639008408493212,0
43103419,4323002,60039089,0,RS,Sul,2,0.4639008408493212,0
43009696,4303103,60039405,1,RS,Sul,3,0.559284046937455,1
43009702,4303103,60039405,0,RS,Sul,3,0.559284046937455,1
43009704,4303103,60039405,0,RS,Sul,3,0.559284046937455,1
43009689,4303103,60039405,0,RS,Sul,3,0.559284046937455,1
43021866,4321857,60039528,0,RS,Sul,3,0.6296722951592326,1
43021869,4321857,60039528,0,RS,Sul,3,0.6296722951592326,1
42035224,4209904,60034921,1,SC,Sul,3,0.7078434480970297,1
42035228,4209904,60034921,1,SC,Sul,3,0.7078434480970297,1
42078826,4216701,60035208,1,SC,Sul,3,0.7585474487127093,1
42078837,4216701,60035208,1,SC,Sul,3,0.7585474487127093,1
42078843,4216701,60035208,1,SC,Sul,3,0.7585474487127093,1
42087671,4213005,60036253,0,SC,Sul,3,0.7331738064559761,1
42087668,4213005,60036253,1,SC,Sul,3,0.7331738064559761,1
42087658,4213005,60036253,1,SC,Sul,3,0.7331738064559761,1
43029804,4313375,60036780,1,RS,Sul,3,0.501128865163586,1
43029814,4313375,60036780,1,RS,Sul,3,0.501128865163586,1
50017970,5007406,60039644,1,MS,Centro-Oeste,3,0.5885989977081566,1
50017966,5007406,60039644,1,MS,Centro-Oeste,3,0.5885989977081566,1
50017984,5007406,60039644,1,MS,Centro-Oeste,3,0.5885989977081566,1
50017978,5007406,60039644,1,MS,Centro-Oeste,3,0.5885989977081566,1
50018126,5007406,60039646,1,MS,Centro-Oeste,3,0.5885989977081566,1
50018113,5007406,60039646,0,MS,Centro-Oeste,3,0.5885989977081566,1
50018253,5007406,60039648,1,MS,Centro-Oeste,3,0.5885989977081566,1
50018255,5007406,60039648,1,MS,Centro-Oeste,3,0.5885989977081566,1
50018260,5007406,60039648,1,MS,Centro-Oeste,3,0.5885989977081566,1
50000287,5002704,60039662,1,MS,Centro-Oeste,3,0.5434452798000785,1
50000880,5002704,60039667,0,MS,Centro-Oeste,3,0.5434452798000785,1
50001581,5002704,60039678,0,MS,Centro-Oeste,3,0.5434452798000785,1
50001576,5002704,60039678,1,MS,Centro-Oeste,3,0.5434452798000785,1
50001566,5002704,60039678,0,MS,Centro-Oeste,3,0.5434452798000785,1
50001568,5002704,60039678,1,MS,Centro-Oeste,3,0.5434452798000785,1
50001570,5002704,60039678,1,MS,Centro-Oeste,3,0.5434452798000785,1
50001562,5002704,60039678,0,MS,Centro-Oeste,3,0.5434452798000785,1
50001665,5002704,60039680,0,MS,Centro-Oeste,3,0.5434452798000785,1
50002381,5002704,60039685,1,MS,Centro-Oeste,3,0.5434452798000785,1
50002380,5002704,60039685,0,MS,Centro-Oeste,3,0.5434452798000785,1
50002747,5002704,60039689,1,MS,Centro-Oeste,3,0.5434452798000785,1
50002739,5002704,60039689,1,MS,Centro-Oeste,3,0.5434452798000785,1
50002724,5002704,60039689,1,MS,Centro-Oeste,3,0.5434452798000785,1
50002737,5002704,60039689,1,MS,Centro-Oeste,3,0.5434452798000785,1
50003195,5002704,60039693,0,MS,Centro-Oeste,3,0.5434452798000785,1
50040835,5002704,60039693,0,MS,Centro-Oeste,3,0.5434452798000785,1
50003838,5002704,60039700,0,MS,Centro-Oeste,3,0.5434452798000785,1
50003840,5002704,60039700,1,MS,Centro-Oeste,3,0.5434452798000785,1
50003844,5002704,60039700,0,MS,Centro-Oeste,3,0.5434452798000785,1
50003839,5002704,60039700,0,MS,Centro-Oeste,3,0.5434452798000785,1
50003820,5002704,60039700,1,MS,Centro-Oeste,3,0.5434452798000785,1
50004484,5002704,60039707,0,MS,Centro-Oeste,3,0.5434452798000785,1
50004290,5002704,60039707,0,MS,Centro-Oeste,3,0.5434452798000785,1
50004282,5002704,60039707,1,MS,Centro-Oeste,3,0.5434452798000785,1
50004482,5002704,60039707,1,MS,Centro-Oeste,3,0.5434452798000785,1
50004289,5002704,60039707,1,MS,Centro-Oeste,3,0.5434452798000785,1
50004504,5002704,60039707,0,MS,Centro-Oeste,3,0.5434452798000785,1
50004292,5002704,60039707,0,MS,Centro-Oeste,3,0.5434452798000785,1
50005326,5002704,60039716,1,MS,Centro-Oeste,3,0.5434452798000785,1
50005302,5002704,60039716,0,MS,Centro-Oeste,3,0.5434452798000785,1
50005284,5002704,60039716,1,MS,Centro-Oeste,3,0.5434452798000785,1
50005320,5002704,60039716,1,MS,Centro-Oeste,3,0.5434452798000785,1
50005314,5002704,60039716,0,MS,Centro-Oeste,3,0.5434452798000785,1
50005325,5002704,60039716,0,MS,Centro-Oeste,3,0.5434452798000785,1
50005288,5002704,60039716,0,MS,Centro-Oeste,3,0.5434452798000785,1
50039031,5002704,60039716,1,MS,Centro-Oeste,3,0.5434452798000785,1
50013693,5007505,60039727,0,MS,Centro-Oeste,3,0.29980704535110836,0
50013684,5007505,60039727,0,MS,Centro-Oeste,3,0.29980704535110836,0
50013683,5007505,60039727,0,MS,Centro-Oeste,3,0.29980704535110836,0
50032408,5002951,60039742,1,MS,Centro-Oeste,3,0.6847671765030973,1
50040234,5002951,60039742,1,MS,Centro-Oeste,3,0.6847671765030973,1
50032412,5002951,60039742,0,MS,Centro-Oeste,3,0.6847671765030973,1
50032413,5002951,60039742,0,MS,Centro-Oeste,3,0.6847671765030973,1
50032411,5002951,60039742,0,MS,Centro-Oeste,3,0.6847671765030973,1
50020050,5003702,60039819,1,MS,Centro-Oeste,3,0.5434452798000785,1
50020058,5003702,60039819,1,MS,Centro-Oeste,3,0.5434452798000785,1
50020142,5003702,60039820,1,MS,Centro-Oeste,3,0.5434452798000785,1
50020127,5003702,60039820,0,MS,Centro-Oeste,3,0.5434452798000785,1
50020120,5003702,60039820,0,MS,Centro-Oeste,3,0.5434452798000785,1
50020137,5003702,60039820,1,MS,Centro-Oeste,3,0.5434452798000785,1
50020131,5003702,60039820,1,MS,Centro-Oeste,3,0.5434452798000785,1
50020388,5003702,60039822,0,MS,Centro-Oeste,3,0.5434452798000785,1
50020711,5003702,60039827,1,MS,Centro-Oeste,3,0.5434452798000785,1
50020726,5003702,60039827,1,MS,Centro-Oeste,3,0.5434452798000785,1
50020703,5003702,60039827,1,MS,Centro-Oeste,3,0.5434452798000785,1
50020707,5003702,60039827,0,MS,Centro-Oeste,3,0.5434452798000785,1
50021365,5003702,60039835,1,MS,Centro-Oeste,3,0.5434452798000785,1
50021470,5003702,60039836,0,MS,Centro-Oeste,3,0.5434452798000785,1
50021491,5003702,60039836,1,MS,Centro-Oeste,3,0.5434452798000785,1
50021494,5003702,60039836,0,MS,Centro-Oeste,3,0.5434452798000785,1
50021473,5003702,60039836,1,MS,Centro-Oeste,3,0.5434452798000785,1
50021488,5003702,60039836,1,MS,Centro-Oeste,3,0.5434452798000785,1
50021627,5003702,60039838,0,MS,Centro-Oeste,3,0.5434452798000785,1
50021745,5003702,60039839,1,MS,Centro-Oeste,3,0.5434452798000785,1
50021742,5003702,60039839,1,MS,Centro-Oeste,3,0.5434452798000785,1
50021738,5003702,60039839,0,MS,Centro-Oeste,3,0.5434452798000785,1
50039728,5003702,60039839,0,MS,Centro-Oeste,3,0.5434452798000785,1
50034878,5006606,60039860,1,MS,Centro-Oeste,3,0.6428696552669644,1
50034885,5006606,60039860,1,MS,Centro-Oeste,3,0.6428696552669644,1
50034876,5006606,60039860,1,MS,Centro-Oeste,3,0.6428696552669644,1
50035659,5006606,60039866,1,MS,Centro-Oeste,3,0.6428696552669644,1
50035664,5006606,60039866,1,MS,Centro-Oeste,3,0.6428696552669644,1
50023561,5004007,60039885,1,MS,Centro-Oeste,3,0.7371026071819345,1
50023556,5004007,60039885,1,MS,Centro-Oeste,3,0.7371026071819345,1
50023527,5004007,60039885,1,MS,Centro-Oeste,3,0.7371026071819345,1
50023540,5004007,60039885,1,MS,Centro-Oeste,3,0.7371026071819345,1
50006130,5002704,60039928,1,MS,Centro-Oeste,3,0.5434452798000785,1
50006112,5002704,60039928,0,MS,Centro-Oeste,3,0.5434452798000785,1
50006107,5002704,60039928,1,MS,Centro-Oeste,3,0.5434452798000785,1
50006121,5002704,60039928,1,MS,Centro-Oeste,3,0.5434452798000785,1
50039073,5002704,60039928,0,MS,Centro-Oeste,3,0.5434452798000785,1
50006792,5002704,60039951,0,MS,Centro-Oeste,3,0.5434452798000785,1
50023732,5004502,60039958,0,MS,Centro-Oeste,3,0.8077177544353654,1
50023747,5004502,60039958,1,MS,Centro-Oeste,3,0.8077177544353654,1
50039827,5004502,60039958,0,MS,Centro-Oeste,3,0.8077177544353654,1
50023731,5004502,60039958,1,MS,Centro-Oeste,3,0.8077177544353654,1
50023748,5004502,60039958,0,MS,Centro-Oeste,3,0.8077177544353654,1
50023750,5004502,60039958,0,MS,Centro-Oeste,3,0.8077177544353654,1
50023736,5004502,60039958,1,MS,Centro-Oeste,3,0.8077177544353654,1
50022571,5003702,60039963,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022559,5003702,60039963,1,MS,Centro-Oeste,3,0.5434452798000785,1
50007991,5002704,60039969,0,MS,Centro-Oeste,3,0.5434452798000785,1
50007957,5002704,60039969,0,MS,Centro-Oeste,3,0.5434452798000785,1
50040914,5002704,60039969,1,MS,Centro-Oeste,3,0.5434452798000785,1
50008003,5002704,60039969,0,MS,Centro-Oeste,3,0.5434452798000785,1
50007952,5002704,60039969,0,MS,Centro-Oeste,3,0.5434452798000785,1
50008159,5002704,60039978,0,MS,Centro-Oeste,3,0.5434452798000785,1
50008583,5002704,60039983,0,MS,Centro-Oeste,3,0.5434452798000785,1
50008596,5002704,60039983,0,MS,Centro-Oeste,3,0.5434452798000785,1
50008989,5002704,60039990,1,MS,Centro-Oeste,3,0.5434452798000785,1
50008966,5002704,60039990,1,MS,Centro-Oeste,3,0.5434452798000785,1
50008842,5002704,60039990,1,MS,Centro-Oeste,3,0.5434452798000785,1
50008967,5002704,60039990,1,MS,Centro-Oeste,3,0.5434452798000785,1
50008988,5002704,60039990,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022844,5003702,60040044,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022807,5003702,60040044,0,MS,Centro-Oeste,3,0.5434452798000785,1
50022850,5003702,60040044,0,MS,Centro-Oeste,3,0.5434452798000785,1
50022976,5003702,60040044,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022911,5003702,60040044,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022929,5003702,60040044,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022980,5003702,60040044,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022925,5003702,60040044,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022848,5003702,60040044,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022858,5003702,60040044,1,MS,Centro-Oeste,3,0.5434452798000785,1
50022909,5003702,60040044,0,MS,Centro-Oeste,3,0.5434452798000785,1
50022831,5003702,60040044,0,MS,Centro-Oeste,3,0.5434452798000785,1
50022977,5003702,60040044,0,MS,Centro-Oeste,3,0.5434452798000785,1
50036377,5006606,60040053,0,MS,Centro-Oeste,3,0.6428696552669644,1
50036387,5006606,60040053,0,MS,Centro-Oeste,3,0.6428696552669644,1
50027051,5005806,60040064,0,MS,Centro-Oeste,3,0.6089415553654048,1
50027061,5005806,60040064,1,MS,Centro-Oeste,3,0.6089415553654048,1
50027056,5005806,60040064,1,MS,Centro-Oeste,3,0.6089415553654048,1
50027053,5005806,60040064,0,MS,Centro-Oeste,3,0.6089415553654048,1
50019776,5003702,60040065,0,MS,Centro-Oeste,2,0.5434452798000785,1
50019760,5003702,60040065,0,MS,Centro-Oeste,2,0.5434452798000785,1
50019758,5003702,60040065,1,MS,Centro-Oeste,2,0.5434452798000785,1
51008821,5103502,60040174,1,MT,Centro-Oeste,2,0.5866854453299318,1
51008816,5103502,60040174,0,MT,Centro-Oeste,2,0.5866854453299318,1
51049288,5107925,60040202,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029782,5107925,60040202,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029964,5107925,60040203,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029841,5107925,60040203,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029848,5107925,60040203,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029954,5107925,60040203,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029952,5107925,60040203,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029946,5107925,60040203,0,MT,Centro-Oeste,3,0.7089160669431448,1
51029837,5107925,60040203,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029963,5107925,60040203,1,MT,Centro-Oeste,3,0.7089160669431448,1
51029949,5107925,60040203,1,MT,Centro-Oeste,3,0.7089160669431448,1
51030053,5107925,60040204,1,MT,Centro-Oeste,3,0.7089160669431448,1
51030070,5107925,60040204,1,MT,Centro-Oeste,3,0.7089160669431448,1
51030088,5107925,60040204,1,MT,Centro-Oeste,3,0.7089160669431448,1
51030057,5107925,60040204,1,MT,Centro-Oeste,3,0.7089160669431448,1
51030045,5107925,60040204,1,MT,Centro-Oeste,3,0.7089160669431448,1
51030068,5107925,60040204,1,MT,Centro-Oeste,3,0.7089160669431448,1
51030485,5107925,60040208,1,MT,Centro-Oeste,3,0.7089160669431448,1
51049332,5107925,60040208,1,MT,Centro-Oeste,3,0.7089160669431448,1
51030540,5107925,60040208,0,MT,Centro-Oeste,3,0.7089160669431448,1
51030534,5107925,60040208,0,MT,Centro-Oeste,3,0.7089160669431448,1
51030541,5107925,60040208,1,MT,Centro-Oeste,3,0.7089160669431448,1
51013930,5105580,60040222,1,MT,Centro-Oeste,3,0.7613966346796087,1
51032049,5108501,60040230,1,MT,Centro-Oeste,3,0.5313959430058873,1
51032032,5108501,60040230,1,MT,Centro-Oeste,3,0.5313959430058873,1
51050445,5108501,60040230,1,MT,Centro-Oeste,3,0.5313959430058873,1
51032016,5108501,60040230,0,MT,Centro-Oeste,3,0.5313959430058873,1
51032038,5108501,60040230,0,MT,Centro-Oeste,3,0.5313959430058873,1
51032026,5108501,60040230,1,MT,Centro-Oeste,3,0.5313959430058873,1
51032036,5108501,60040230,1,MT,Centro-Oeste,3,0.5313959430058873,1
51032064,5108501,60040230,1,MT,Centro-Oeste,3,0.5313959430058873,1
51003468,5106257,60040273,0,MT,Centro-Oeste,3,0.6096424234233486,1
51003462,5106257,60040273,1,MT,Centro-Oeste,3,0.6096424234233486,1
51003466,5106257,60040273,1,MT,Centro-Oeste,3,0.6096424234233486,1
51003465,5106257,60040273,0,MT,Centro-Oeste,3,0.6096424234233486,1
51015929,5106182,60040290,1,MT,Centro-Oeste,3,0.7367742766956172,1
51015918,5106182,60040290,1,MT,Centro-Oeste,3,0.7367742766956172,1
51016132,5106752,60040297,0,MT,Centro-Oeste,3,0.8104415618333699,1
51016141,5106752,60040297,0,MT,Centro-Oeste,3,0.8104415618333699,1
51016134,5106752,60040297,1,MT,Centro-Oeste,3,0.8104415618333699,1
51020315,5104807,60040493,1,MT,Centro-Oeste,3,0.6887488472512968,1
51048627,5104807,60040493,0,MT,Centro-Oeste,3,0.6887488472512968,1
51020335,5104807,60040493,0,MT,Centro-Oeste,3,0.6887488472512968,1
51020409,5104807,60040493,0,MT,Centro-Oeste,3,0.6887488472512968,1
51020313,5104807,60040493,1,MT,Centro-Oeste,3,0.6887488472512968,1
51020408,5104807,60040493,1,MT,Centro-Oeste,3,0.6887488472512968,1
51020936,5106372,60040498,1,MT,Centro-Oeste,3,0.6719277228265629,1
51020941,5106372,60040498,1,MT,Centro-Oeste,3,0.6719277228265629,1
51020954,5106372,60040498,1,MT,Centro-Oeste,3,0.6719277228265629,1
51020837,5106372,60040498,0,MT,Centro-Oeste,3,0.6719277228265629,1
51020953,5106372,60040498,1,MT,Centro-Oeste,3,0.6719277228265629,1
51020932,5106372,60040498,1,MT,Centro-Oeste,3,0.6719277228265629,1
51048331,5105580,60040535,0,MT,Centro-Oeste,3,0.7613966346796087,1
51050201,5106315,60040595,1,MT,Centro-Oeste,3,0.6400128578595692,1
51007560,5106315,60040595,1,MT,Centro-Oeste,3,0.6400128578595692,1
51007562,5106315,60040595,0,MT,Centro-Oeste,3,0.6400128578595692,1
51007552,5106315,60040595,1,MT,Centro-Oeste,3,0.6400128578595692,1
51016250,5106752,60040664,1,MT,Centro-Oeste,3,0.8104415618333699,1
51016263,5106752,60040664,1,MT,Centro-Oeste,3,0.8104415618333699,1
51016266,5106752,60040664,1,MT,Centro-Oeste,3,0.8104415618333699,1
51048420,5106752,60040693,1,MT,Centro-Oeste,3,0.8104415618333699,1
51016363,5106752,60040693,1,MT,Centro-Oeste,3,0.8104415618333699,1
51031555,5107941,60040750,0,MT,Centro-Oeste,3,0.6215780202258439,1
51048881,5107941,60040750,0,MT,Centro-Oeste,3,0.6215780202258439,1
51015405,5103304,60040754,0,MT,Centro-Oeste,3,0.6228878358506582,1
51015408,5103304,60040754,0,MT,Centro-Oeste,3,0.6228878358506582,1
51031297,5107925,60040824,1,MT,Centro-Oeste,3,0.7089160669431448,1
51031307,5107925,60040824,1,MT,Centro-Oeste,3,0.7089160669431448,1
51031291,5107925,60040824,1,MT,Centro-Oeste,3,0.7089160669431448,1
51031309,5107925,60040824,1,MT,Centro-Oeste,3,0.7089160669431448,1
52028640,5214002,60040855,1,GO,Centro-Oeste,3,0.5292308407371369,1
52028714,5214002,60040855,1,GO,Centro-Oeste,3,0.5292308407371369,1
52028679,5214002,60040855,1,GO,Centro-Oeste,3,0.5292308407371369,1
52028717,5214002,60040855,1,GO,Centro-Oeste,3,0.5292308407371369,1
52073615,5214002,60040855,1,GO,Centro-Oeste,3,0.5292308407371369,1
52028635,5214002,60040855,1,GO,Centro-Oeste,3,0.5292308407371369,1
52028644,5214002,60040855,0,GO,Centro-Oeste,3,0.5292308407371369,1
52026757,5208608,60040956,1,GO,Centro-Oeste,3,0.8453207135320924,1
52026751,5208608,60040956,1,GO,Centro-Oeste,3,0.8453207135320924,1
52010232,5201108,60040977,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010218,5201108,60040977,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010217,5201108,60040977,1,GO,Centro-Oeste,3,0.8107466420609758,1
52072498,5201108,60040980,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010451,5201108,60040980,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010600,5201108,60040982,1,GO,Centro-Oeste,3,0.8107466420609758,1
52010599,5201108,60040982,1,GO,Centro-Oeste,3,0.8107466420609758,1
52072512,5201108,60040982,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011193,5201108,60040993,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011173,5201108,60040993,1,GO,Centro-Oeste,3,0.8107466420609758,1
52011191,5201108,60040993,1,GO,Centro-Oeste,3,0.8107466420609758,1
52036817,5210000,60041017,0,GO,Centro-Oeste,3,0.8415634362046434,1
52037139,5210000,60041024,0,GO,Centro-Oeste,3,0.8415634362046434,1
52037157,5210000,60041024,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037140,5210000,60041024,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037145,5210000,60041024,1,GO,Centro-Oeste,3,0.8415634362046434,1
52074098,5210000,60041024,1,GO,Centro-Oeste,3,0.8415634362046434,1
52037148,5210000,60041024,1,GO,Centro-Oeste,3,0.8415634362046434,1
52059220,5220108,60041065,1,GO,Centro-Oeste,3,0.728585307854388,1
52021093,5203559,60041109,1,GO,Centro-Oeste,3,0.6725858496093045,1
52021088,5203559,60041109,1,GO,Centro-Oeste,3,0.6725858496093045,1
52021096,5203559,60041109,1,GO,Centro-Oeste,3,0.6725858496093045,1
52073127,5203559,60041109,1,GO,Centro-Oeste,3,0.6725858496093045,1
52073129,5203559,60041109,1,GO,Centro-Oeste,3,0.6725858496093045,1
52029774,5212501,60041335,0,GO,Centro-Oeste,3,0.701748286006862,1
52029790,5212501,60041335,1,GO,Centro-Oeste,3,0.701748286006862,1
52029775,5212501,60041335,1,GO,Centro-Oeste,3,0.701748286006862,1
52029784,5212501,60041335,0,GO,Centro-Oeste,3,0.701748286006862,1
52030127,5212501,60041344,1,GO,Centro-Oeste,3,0.701748286006862,1
52030265,5212501,60041347,1,GO,Centro-Oeste,3,0.701748286006862,1
52031390,5212501,60041372,1,GO,Centro-Oeste,3,0.701748286006862,1
52031321,5212501,60041372,1,GO,Centro-Oeste,3,0.701748286006862,1
52031274,5212501,60041372,1,GO,Centro-Oeste,3,0.701748286006862,1
52031393,5212501,60041372,0,GO,Centro-Oeste,3,0.701748286006862,1
52077042,5212501,60041372,0,GO,Centro-Oeste,3,0.701748286006862,1
52031253,5212501,60041372,1,GO,Centro-Oeste,3,0.701748286006862,1
52031305,5212501,60041372,1,GO,Centro-Oeste,3,0.701748286006862,1
52031506,5212501,60041377,1,GO,Centro-Oeste,3,0.701748286006862,1
52031520,5212501,60041377,0,GO,Centro-Oeste,3,0.701748286006862,1
52031515,5212501,60041377,1,GO,Centro-Oeste,3,0.701748286006862,1
52031519,5212501,60041377,1,GO,Centro-Oeste,3,0.701748286006862,1
52031511,5212501,60041377,0,GO,Centro-Oeste,3,0.701748286006862,1
52056902,5213103,60041438,1,GO,Centro-Oeste,3,0.8265172843480213,1
52056898,5213103,60041438,1,GO,Centro-Oeste,3,0.8265172843480213,1
52056909,5213103,60041438,1,GO,Centro-Oeste,3,0.8265172843480213,1
52056768,5213103,60041438,1,GO,Centro-Oeste,3,0.8265172843480213,1
52039432,5211503,60041519,1,GO,Centro-Oeste,3,0.8285485307759674,1
52039426,5211503,60041519,1,GO,Centro-Oeste,3,0.8285485307759674,1
52039667,5211503,60041521,1,GO,Centro-Oeste,3,0.8285485307759674,1
52039686,5211503,60041521,0,GO,Centro-Oeste,3,0.8285485307759674,1
52039664,5211503,60041521,0,GO,Centro-Oeste,3,0.8285485307759674,1
52072762,5217302,60041654,1,GO,Centro-Oeste,3,0.80756472411475,1
52015041,5217302,60041654,1,GO,Centro-Oeste,3,0.80756472411475,1
